,price,area,bedrooms,latitude,longitude
1785,10.0,50,5.0,20.9804025,105.7818906
1787,20.0,60,5.0,19.7292041,105.7820827
1788,26.2,130,6.0,20.9641529,105.7616362
1789,13.5,40,6.0,20.9809385,105.789608
1790,15.0,100,8.0,19.7292041,105.7820827
1791,10.0,50,1.0,19.7600096,105.7776766
1792,9.6,36,6.0,20.9804025,105.7818906
1793,57.0,192,12.0,19.7292041,105.7820827
1794,15.6,75,5.0,19.7292041,105.7820827
1795,13.0,60,6.0,20.9641529,105.7616362
1796,12.0,50,4.0,20.9641529,105.7616362
1797,12.0,60,6.0,19.7600096,105.7776766
1799,24.0,105,10.0,19.7292041,105.7820827
1800,10.0,52,1.0,19.7600096,105.7776766
1801,13.0,50,6.0,20.9641529,105.7616362
1802,17.0,76,6.0,16.0637743,108.1599756
1803,11.9,50,4.0,20.951786,105.7915697
1804,13.2,50,4.0,20.951786,105.7915697
1805,14.0,75,4.0,19.7292041,105.7820827
1806,20.0,83,6.0,19.7292041,105.7820827
1807,15.0,75,6.0,19.7292041,105.7820827
1808,13.0,56,4.0,16.070973,108.1569813
1809,11.5,50,1.0,21.0135089,105.7701658
1810,15.0,75,6.0,19.7292041,105.7820827
1813,21.0,130,8.0,19.8164755,105.7758234
1814,17.8,83,6.0,19.7292041,105.7820827
1815,16.0,76,4.0,16.0637743,108.1599756
1816,15.0,56,6.0,20.9641529,105.7616362
1817,12.0,50,4.0,16.070973,108.1569813
1818,13.5,50,1.0,21.0135089,105.7701658
1819,30.0,180,6.0,21.0135089,105.7701658
1820,40.0,200,8.0,19.7292041,105.7820827
1821,25.0,95,8.0,19.7292041,105.7820827
1822,18.0,76,6.0,20.9641678,105.7893472
1823,14.5,60,6.0,20.9641529,105.7616362
1824,23.0,65,6.0,19.7292041,105.7820827
1825,14.0,45,8.0,16.070973,108.1569813
1826,9.0,50,1.0,19.7600096,105.7776766
1827,30.0,200,8.0,19.7292041,105.7820827
1828,13.0,50,6.0,19.7600096,105.7776766
1829,11.0,60,1.0,20.9559921,105.7940221
1830,27.0,86,8.0,19.7292041,105.7820827
1832,17.0,75,4.0,16.0637743,108.1599756
1834,40.0,200,12.0,19.7292041,105.7820827
1837,11.9,50,6.0,20.9641529,105.7616362
1838,22.0,75,8.0,19.7292041,105.7820827
1839,20.0,83,6.0,19.7292041,105.7820827
1840,20.0,83,6.0,19.7292041,105.7820827
1841,22.0,82,6.0,16.0637743,108.1599756
1842,30.0,232,8.0,20.9641529,105.7616362
1844,14.9,75,6.0,19.7600096,105.7776766
1845,22.0,75,8.0,19.7292041,105.7820827
1846,14.0,55,6.0,19.7292041,105.7820827
1847,19.0,83,6.0,19.7292041,105.7820827
1848,20.0,85,6.0,16.0637743,108.1599756
1849,20.0,83,6.0,19.7292041,105.7820827
1850,11.0,54,1.0,19.8164755,105.7758234
1851,10.0,60,1.0,19.8164755,105.7758234
1852,20.0,150,8.0,20.9641529,105.7616362
1853,12.0,50,1.0,19.7600096,105.7776766
1854,20.0,83,6.0,19.7292041,105.7820827
1855,14.0,50,6.0,16.070973,108.1569813
1856,11.5,60,1.0,20.9559921,105.7940221
1857,20.0,83,6.0,19.7292041,105.7820827
1858,14.9,50,1.0,19.7292041,105.7820827
1859,22.0,83,6.0,20.9774238,105.76316
1860,22.0,83,6.0,20.9774238,105.76316
1861,23.0,86,6.0,19.7292041,105.7820827
1862,12.0,50,1.0,19.7600096,105.7776766
1863,18.0,83,6.0,19.7292041,105.7820827
1864,15.0,50,6.0,20.9641529,105.7616362
1865,13.2,50,6.0,19.7292041,105.7820827
1866,19.0,83,6.0,19.7292041,105.7820827
1867,18.0,75,6.0,19.7292041,105.7820827
1868,31.0,130,6.0,20.9641529,105.7616362
1869,14.0,50,1.0,20.9762787,105.7680043
1870,32.0,93,16.0,19.7292041,105.7820827
1871,12.0,50,1.0,20.9762787,105.7680043
1872,20.3,83,6.0,16.0637743,108.1599756
1873,18.0,83,6.0,19.7292041,105.7820827
1874,25.0,120,46.0,20.9559921,105.7940221
1875,4.2,70,2.0,20.0822324,105.5246664
1876,30.0,3500,8.0,22.3396951,103.8486889
1877,23.0,502,1.0,19.7292041,105.7820827
1878,16.8,70,6.0,16.070973,108.1569813
1879,10.0,58,1.0,19.7600096,105.7776766
1880,24.0,83,1.0,20.9788306,105.7731559
1882,25.0,110,5.0,19.7292041,105.7820827
1883,13.0,50,4.0,21.0135089,105.7701658
1884,13.9,60,1.0,20.9559921,105.7940221
1885,16.0,64,6.0,20.9641529,105.7616362
1886,19.0,60,6.0,20.951786,105.7915697
1887,19.9,83,6.0,19.7292041,105.7820827
1888,69.9,205,6.0,21.0135089,105.7701658
1889,14.95,45,8.0,16.0318705,108.2293528
1890,15.95,58,6.0,19.7600096,105.7776766
1891,20.0,135,6.0,20.9788106,105.79595
1892,5.8,100,3.0,10.7470686,106.6587382
1894,21.5,89,4.0,20.9586731,105.8052546
1895,12.6,94,5.0,20.9641529,105.7616362
1896,16.5,50,6.0,20.9788106,105.79595
1897,49.888,231,5.0,16.0637743,108.1599756
1898,29.99,110,25.0,22.3396951,103.8486889
1899,32.0,210,35.0,19.7600096,105.7776766
1900,24.0,104,33.0,20.9788106,105.79595
1901,26.0,80,26.0,16.0637743,108.1599756
1902,18.0,72,18.0,20.0822324,105.5246664
1903,17.9,71,18.0,19.8080305,105.77688
1904,21.5,90,20.0,19.8080305,105.77688
1905,27.5,110,31.0,20.9420568,105.7567802
1906,24.9,201,32.0,19.7600096,105.7776766
1907,26.0,85,21.0,19.8080305,105.77688
1908,25.0,89,20.0,20.9030054,106.3114138
1909,25.0,200,32.0,22.3396951,103.8486889
1910,5.8,36,4.0,15.5389887,108.4660736
1911,4.38,38,4.0,20.9407628,105.9584591
1912,5.5,31,1.0,21.2751127,106.1863205
1913,5.6,30,3.0,21.1583582,105.8157865
1914,6.8,31,3.0,20.9559921,105.7940221
1915,3.86,35,3.0,20.9494957,105.7315715
1916,3.22,30,3.0,20.9494957,105.7315715
1917,6.35,40,3.0,10.7782241,106.6931855
1918,10.2,58,7.0,21.0459501,105.804886
1919,11.9,34,3.0,20.9641529,105.7616362
1920,10.34,50,4.0,21.0059375,105.8548684
1921,10.68,45,3.0,21.0018079,105.8494061
1922,19.5,45,4.0,21.0110874,105.8596068
1923,30.0,100,28.0,20.9982275,105.8458768
1924,32.0,100,30.0,10.7791664,106.9579212
1925,32.0,100,30.0,20.9964465,105.8461806
1926,6.45,33,3.0,21.0029942,105.8508661
1927,10.6,38,3.0,20.9950755,105.8729385
1928,11.9,36,4.0,21.0018079,105.8494061
1929,385.0,360,2.0,21.0193526,105.8518473
1930,20.4,50,6.0,21.0059375,105.8548684
1931,15.3,58,14.0,20.9982275,105.8458768
1932,33.0,100,5.0,21.1226572,105.9680607
1933,15.6,41,4.0,21.0066239,105.8071455
1934,12.0,40,3.0,21.0066239,105.8071455
1935,10.8,37,3.0,21.0029942,105.8508661
1936,45.6,98,5.0,21.0059375,105.8548684
1937,13.5,46,4.0,15.9266657,107.9650855
1938,20.0,50,2.0,21.0030097,105.8682548
1939,11.95,96,3.0,21.0100868,105.8478024
1940,9.0,95,2.0,20.9956281,105.8428307
1941,12.1,98,3.0,21.1226572,105.9680607
1942,11.9,88,2.0,21.1226572,105.9680607
1943,10.98,106,3.0,20.9950755,105.8729385
1944,11.9,87,3.0,21.1226572,105.9680607
1945,8.95,76,2.0,21.1226572,105.9680607
1946,10.6,77,2.0,21.1226572,105.9680607
1947,5.35,20,3.0,21.0029942,105.8508661
1948,110.0,150,9.0,21.0188681,105.8431002
1949,8.3,77,2.0,21.1226572,105.9680607
1951,7.95,23,2.0,21.0004872,105.8635716
1952,9.0,38,3.0,20.9964465,105.8461806
1953,11.8,100,3.0,21.0100868,105.8478024
1954,11.79,100,3.0,21.0100868,105.8478024
1955,7.3,70,2.0,20.9646301,105.8685606
1956,26.5,51,4.0,21.0004872,105.8635716
1957,10.5,48,4.0,21.0088807,105.855467
1958,7.5,30,3.0,10.6075171,107.0564777
1959,6.8,37,3.0,10.6075171,107.0564777
1960,47.0,136,20.0,21.0018226,105.8438685
1961,27.0,79,6.0,20.9956281,105.8428307
1962,6.3,25,3.0,21.0018079,105.8494061
1964,12.9,43,7.0,20.9982275,105.8458768
1965,9.5,45,3.0,20.9997954,105.8616291
1966,7.99,35,3.0,20.9950755,105.8729385
1967,5.65,50,4.0,20.9950755,105.8729385
1968,9.0,38,2.0,21.0029942,105.8508661
1969,21.0,45,2.0,20.9995427,105.8567048
1970,37.0,55,3.0,21.0129944,105.8510299
1971,75.0,130,6.0,21.017044,105.8542896
1972,58.0,108,4.0,21.0158778,105.8541981
1973,110.0,110,16.0,21.0158778,105.8541981
1974,165.0,230,6.0,16.070973,108.1569813
1975,150.0,190,14.0,21.0029942,105.8508661
1976,29.0,50,6.0,20.9997954,105.8616291
1977,43.0,74,6.0,20.9964465,105.8461806
1978,500.0,320,10.0,21.0130865,105.8491392
1979,106.0,142,4.0,21.0198796,105.8419583
1980,15.0,34,3.0,20.9997954,105.8616291
1981,57.0,98,6.0,21.0029942,105.8508661
1982,11.0,23,2.0,21.1226572,105.9680607
1983,150.0,166,4.0,16.052534,108.2343461
1984,19.0,90,6.0,10.7473211,106.6495233
1985,16.0,50,4.0,21.1112676,105.9560905
1986,38.0,57,3.0,16.052534,108.2343461
1987,6.4,33,3.0,21.0029942,105.8508661
1988,10.3,43,4.0,21.0029942,105.8508661
1989,22.8,68,21.0,20.9646301,105.8685606
1990,5.6,23,3.0,21.0088807,105.855467
1991,3.86,80,3.0,20.9788469,105.8431746
1992,13.9,50,4.0,21.0029942,105.8508661
1993,12.0,45,4.0,21.0029942,105.8508661
1995,9.2,40,4.0,20.9988237,105.85365
1996,7.5,45,4.0,21.1226572,105.9680607
1997,7.5,40,4.0,21.1226572,105.9680607
1998,24.5,70,4.0,21.0030097,105.8682548
1999,17.5,54,4.0,21.0004872,105.8635716
2000,12.46,62,4.0,21.0066239,105.8071455
2001,12.0,60,4.0,21.0030097,105.8682548
2002,13.0,44,3.0,20.9997954,105.8616291
2003,11.0,62,4.0,21.0066239,105.8071455
2004,21.0,79,9.0,21.0030097,105.8682548
2005,16.0,50,4.0,21.1226572,105.9680607
2006,23.0,80,4.0,21.0030097,105.8682548
2007,18.0,75,5.0,21.0030097,105.8682548
2008,20.0,70,4.0,21.0030097,105.8682548
2009,18.0,50,5.0,21.0059375,105.8548684
2010,20.0,80,5.0,21.0030097,105.8682548
2011,21.0,70,4.0,21.0030097,105.8682548
2012,20.0,85,4.0,21.0030097,105.8682548
2013,20.0,68,6.0,20.9646301,105.8685606
2014,30.0,60,5.0,21.0066239,105.8071455
2015,20.0,60,6.0,21.0085016,105.8497888
2016,20.0,55,3.0,21.0088807,105.855467
2017,30.0,45,4.0,21.0107986,105.8458009
2018,12.0,61,4.0,21.0030097,105.8682548
2019,14.0,60,3.0,21.0100868,105.8478024
2020,13.0,46,4.0,21.0110874,105.8596068
2021,24.0,70,4.0,21.0030097,105.8682548
2022,12.0,45,4.0,21.0088807,105.855467
2023,12.0,44,4.0,21.0110874,105.8596068
2024,13.0,46,5.0,21.0110874,105.8596068
2025,13.0,47,4.0,20.9982275,105.8458768
2026,12.0,44,4.0,21.0110874,105.8596068
2027,50.0,50,4.0,20.9997954,105.8616291
2028,12.0,44,3.0,20.9997954,105.8616291
2029,20.0,68,4.0,21.0030097,105.8682548
2030,15.1,54,3.0,21.0030097,105.8682548
2031,12.0,44,4.0,20.9997954,105.8616291
2032,20.0,45,4.0,21.0004872,105.8635716
2033,17.0,55,6.0,20.9982275,105.8458768
2034,13.0,50,4.0,20.9997954,105.8616291
2035,12.0,45,4.0,20.9997954,105.8616291
2036,13.0,47,4.0,20.9982275,105.8458768
2037,20.0,70,4.0,21.0030097,105.8682548
2038,13.0,45,4.0,20.9997954,105.8616291
2039,20.0,68,4.0,21.0030097,105.8682548
2040,20.0,70,4.0,21.0030097,105.8682548
2041,13.0,55,6.0,21.0088807,105.855467
2042,14.8,52,4.0,21.1226572,105.9680607
2043,14.0,52,4.0,20.9950755,105.8729385
2044,15.0,60,4.0,21.0088807,105.855467
2045,12.0,44,3.0,20.9982275,105.8458768
2046,20.0,70,6.0,20.9982275,105.8458768
2047,14.0,50,4.0,21.1226572,105.9680607
2048,20.5,53,4.0,20.9964465,105.8461806
2049,12.0,50,4.0,20.9997954,105.8616291
2050,23.0,68,4.0,21.0030097,105.8682548
2051,20.0,74,4.0,21.0110874,105.8596068
2052,20.0,55,4.0,20.9950755,105.8729385
2053,13.0,50,4.0,21.0088807,105.855467
2054,12.0,50,4.0,21.0088807,105.855467
2055,20.0,68,4.0,21.0030097,105.8682548
2056,12.0,45,4.0,21.0110874,105.8596068
2057,13.0,50,4.0,20.9997954,105.8616291
2058,12.0,50,4.0,20.9997954,105.8616291
2059,29.75,78,6.0,21.0030097,105.8682548
2060,3.25,20,3.0,21.1226572,105.9680607
2061,15.3,91,3.0,21.0344952,105.797007
2062,12.6,45,8.0,20.9982275,105.8458768
2063,350.0,1080,6.0,20.9956281,105.8428307
2064,24.0,60,5.0,21.1226572,105.9680607
2065,16.0,66,12.0,16.042855,108.2312384
2066,155.0,223,15.0,16.052534,108.2343461
2067,7.9,36,2.0,21.1226572,105.9680607
2068,9.9,34,3.0,21.0088807,105.855467
2069,21.8,45,3.0,21.0143661,105.8504401
2070,8.5,30,3.0,21.0088807,105.855467
2071,7.9,30,2.0,21.1226572,105.9680607
2072,29.5,75,4.0,20.9982275,105.8458768
2073,19.0,55,4.0,20.9950755,105.8729385
2074,9.99,27,3.0,21.004403,105.8528605
2075,25.0,66,4.0,21.0030097,105.8682548
2076,16.5,36,3.0,21.0110874,105.8596068
2077,9.0,30,3.0,20.9982275,105.8458768
2078,32.0,96,34.0,20.9982275,105.8458768
2079,20.0,90,17.0,20.9788469,105.8431746
2080,20.0,80,18.0,20.9788469,105.8431746
2081,39.5,100,7.0,20.9950755,105.8729385
2082,25.5,64,4.0,21.0018226,105.8438685
2083,28.8,91,8.0,21.0018226,105.8438685
2084,52.0,145,20.0,21.0004872,105.8635716
2085,36.7,177,4.0,20.9997954,105.8616291
2086,57.9,140,13.0,20.9950755,105.8729385
2087,28.0,60,4.0,21.0004872,105.8635716
2088,29.5,60,10.0,20.6329085,105.9264439
2089,30.8,72,5.0,21.0006612,105.8538338
2090,48.5,126,2.0,21.0066239,105.8071455
2091,140.0,190,10.0,21.0029942,105.8508661
2092,67.0,89,4.0,21.0129944,105.8510299
2093,59.5,115,4.0,21.0029942,105.8508661
2094,83.9,220,6.0,21.0093417,105.8521585
2095,24.5,85,10.0,15.9886145,108.2323657
2096,78.0,127,4.0,20.9956281,105.8428307
2097,172.0,470,6.0,20.9956281,105.8428307
2098,179.0,308,20.0,21.0088807,105.855467
2099,9.79,60,5.0,20.9988237,105.85365
2100,310.0,385,4.0,21.0193526,105.8518473
2101,250.0,330,6.0,21.0130865,105.8491392
2102,320.0,350,1.0,21.0193526,105.8518473
2103,575.0,560,2.0,21.0152242,105.8482231
2104,230.0,270,55.0,21.0085016,105.8497888
2105,360.0,400,10.0,21.0188216,105.8575804
2106,575.0,650,2.0,21.0193526,105.8518473
2107,158.0,1200,6.0,20.9964465,105.8461806
2108,9.6,116,3.0,21.1226572,105.9680607
2109,13.8,116,3.0,21.0110874,105.8596068
2110,31.0,69,4.0,10.7621693,106.6571164
2111,46.9,86,4.0,21.0158778,105.8541981
2112,46.6,86,4.0,21.017044,105.8542896
2113,44.8,58,4.0,21.0105547,105.8509022
2114,12.0,40,3.0,20.9995427,105.8567048
2115,9.8,50,5.0,20.9946309,105.8562636
2116,10.5,38,3.0,21.0029942,105.8508661
2117,15.5,60,4.0,21.0110874,105.8596068
2118,10.2,50,4.0,20.9950755,105.8729385
2119,10.2,42,3.0,20.9950755,105.8729385
2120,12.8,36,4.0,20.9982275,105.8458768
2121,8.5,50,3.0,20.9999957,105.8695208
2122,12.6,65,3.0,21.0059375,105.8548684
2123,10.9,48,4.0,20.9997954,105.8616291
2124,15.8,60,7.0,21.0088807,105.855467
2125,6.5,26,3.0,21.0029942,105.8508661
2126,6.8,35,3.0,20.9950755,105.8729385
2127,30.9,48,4.0,20.9982275,105.8458768
2128,15.8,50,4.0,20.9950755,105.8729385
2129,63.0,350,20.0,21.0088807,105.855467
2130,16.8,45,3.0,21.0029942,105.8508661
2131,13.5,45,4.0,20.9997954,105.8616291
2132,10.8,45,5.0,21.1226572,105.9680607
2133,13.5,45,3.0,21.0110874,105.8596068
2134,6.86,27,3.0,21.1226572,105.9680607
2135,10.9,42,4.0,20.9997954,105.8616291
2136,10.5,35,3.0,20.9950755,105.8729385
2137,44.5,80,5.0,20.9982275,105.8458768
2138,8.79,60,3.0,21.0088807,105.855467
2139,7.5,28,3.0,21.0110874,105.8596068
2140,17.5,42,3.0,21.0110874,105.8596068
2141,30.0,56,4.0,21.0030097,105.8682548
2142,20.0,48,3.0,21.0030097,105.8682548
2143,11.8,35,3.0,20.9950755,105.8729385
2144,10.8,45,3.0,20.9950755,105.8729385
2145,19.5,55,5.0,21.0030097,105.8682548
2146,38.0,60,5.0,21.1226572,105.9680607
2147,45.0,108,8.0,20.9995427,105.8567048
2148,48.0,126,6.0,21.0066239,105.8071455
2149,37.5,118,6.0,20.9997954,105.8616291
2150,46.0,120,36.0,20.9997954,105.8616291
2151,39.5,100,6.0,21.1226572,105.9680607
2152,35.8,112,4.0,21.0059375,105.8548684
2153,21.2,80,6.0,21.0128066,105.8523477
2154,11.9,36,6.0,21.0110874,105.8596068
2155,4.45,120,4.0,21.0018079,105.8494061
2156,5.09,85,3.0,20.9997954,105.8616291
2157,13.1,106,3.0,21.1226572,105.9680607
2158,12.0,45,3.0,21.0176056,105.8570551
2159,18.0,56,2.0,21.0176056,105.8570551
2160,24.4,90,2.0,21.0110874,105.8596068
2161,21.0,100,4.0,20.6329085,105.9264439
2162,17.9,56,2.0,21.0176056,105.8570551
2163,32.5,76,4.0,21.0176056,105.8570551
2164,18.5,40,3.0,21.0176056,105.8570551
2165,47.0,80,4.0,21.0158778,105.8541981
2166,48.0,70,3.0,21.0143661,105.8504401
2167,88.0,138,8.0,21.0174935,105.8583038
2168,170.0,292,2.0,21.0018079,105.8494061
2169,125.0,183,3.0,21.0158778,105.8541981
2170,55.0,98,8.0,21.014231,105.8476369
2171,62.0,118,6.0,10.6075171,107.0564777
2172,98.0,165,6.0,21.0143661,105.8504401
2173,96.0,139,1.0,16.052534,108.2343461
2174,95.0,135,14.0,21.0224315,105.8433846
2175,66.0,109,4.0,21.0059375,105.8548684
2176,137.0,218,5.0,21.0130865,105.8491392
2177,75.0,112,9.0,21.0029942,105.8508661
2178,195.0,290,6.0,21.0198796,105.8419583
2179,145.0,229,3.0,21.0118634,105.8491811
2180,95.0,152,1.0,16.052534,108.2343461
2181,113.0,185,26.0,21.0130865,105.8491392
2182,56.0,111,16.0,21.0204804,105.8420452
2184,108.0,191,3.0,21.0179388,105.8540012
2185,168.0,252,3.0,21.0018226,105.8438685
2186,79.0,139,2.0,21.0105547,105.8509022
2187,93.0,166,2.0,21.0174935,105.8583038
2188,158.0,235,14.0,21.0194766,105.8432954
2189,130.0,185,26.0,21.0175731,105.8419546
2190,55.0,95,7.0,10.6075171,107.0564777
2191,146.0,213,10.0,21.0059375,105.8548684
2192,68.0,95,14.0,16.052534,108.2343461
2193,118.0,183,2.0,21.0029942,105.8508661
2194,84.0,136,3.0,21.0029657,105.841228
2195,150.0,206,18.0,21.0198796,105.8419583
2196,97.0,165,16.0,21.0153748,105.8540024
2197,55.0,93,10.0,21.0100868,105.8478024
2198,152.0,239,3.0,16.8315954,107.0934517
2199,65.0,126,2.0,10.7621693,106.6571164
2200,127.0,230,16.0,21.0110874,105.8596068
2201,115.0,165,20.0,21.0179388,105.8540012
2202,244.0,489,3.0,21.0107986,105.8458009
2203,75.0,140,14.0,21.0204804,105.8420452
2204,135.0,179,16.0,21.0161328,105.8536552
2205,160.0,225,14.0,21.0193526,105.8518473
2206,285.0,410,11.0,20.9982275,105.8458768
2207,290.0,500,11.0,21.0029942,105.8508661
2208,130.0,185,9.0,21.0105547,105.8509022
2209,185.0,247,11.0,21.0129944,105.8510299
2210,125.0,169,8.0,16.070973,108.1569813
2211,130.0,188,8.0,21.0179388,105.8540012
2212,160.0,233,10.0,21.1334494,105.5101521
2213,190.0,275,16.0,21.0161328,105.8536552
2214,72.5,195,9.0,21.0130865,105.8491392
2215,220.0,310,14.0,21.0158778,105.8541981
2216,130.0,196,9.0,21.0130865,105.8491392
2217,190.0,234,9.0,16.052534,108.2343461
2218,125.0,192,8.0,21.0151809,105.8483786
2219,195.0,285,10.0,21.0184284,105.8489479
2220,190.0,255,12.0,21.0175731,105.8419546
2221,190.0,254,24.0,21.0204804,105.8420452
2222,180.0,220,9.0,21.1335919,105.5020812
2223,220.0,310,10.0,21.0204804,105.8420452
2224,192.0,286,8.0,21.0143661,105.8504401
2225,197.0,280,8.0,21.014231,105.8476369
2226,250.0,360,16.0,21.0152242,105.8482231
2227,190.0,288,8.0,21.0152242,105.8482231
2228,162.0,259,16.0,21.0204804,105.8420452
2229,288.0,420,11.0,21.0224315,105.8433846
2230,183.0,268,10.0,21.0163518,105.8553217
2231,175.0,281,9.0,21.0176056,105.8570551
2232,163.0,258,11.0,10.7473211,106.6495233
2233,179.0,258,11.0,21.0143661,105.8504401
2234,193.0,279,10.0,21.0174935,105.8583038
2235,186.0,295,20.0,10.7503958,106.6621238
2236,166.0,225,9.0,21.017044,105.8542896
2237,166.0,245,8.0,21.0130865,105.8491392
2238,198.0,283,9.0,21.0152242,105.8482231
2239,180.0,310,10.0,21.0193526,105.8518473
2240,155.0,225,9.0,21.0029942,105.8508661
2241,165.0,273,9.0,21.0018079,105.8494061
2242,125.0,196,9.0,21.0018226,105.8438685
2243,195.0,363,11.0,21.0029942,105.8508661
2244,125.0,197,9.0,20.9982275,105.8458768
2245,198.0,380,10.0,21.0118634,105.8491811
2246,195.0,270,12.0,21.0129944,105.8510299
2247,175.0,235,11.0,21.0130865,105.8491392
2248,168.0,280,9.0,16.052534,108.2343461
2249,218.0,345,9.0,21.0193526,105.8518473
2250,158.0,265,9.0,21.0118634,105.8491811
2251,120.0,195,9.0,21.0085016,105.8497888
2252,125.0,189,9.0,10.7621693,106.6571164
2253,135.0,230,10.0,21.0100868,105.8478024
2254,195.0,283,16.0,21.1112676,105.9560905
2255,135.0,190,8.0,10.7621693,106.6571164
2256,145.0,197,10.0,21.0179388,105.8540012
2257,155.0,226,9.0,16.070973,108.1569813
2258,420.0,600,3.0,21.0193526,105.8518473
2259,860.0,1650,1.0,21.0143661,105.8504401
2260,750.0,900,5.0,21.0018079,105.8494061
2261,550.0,720,2.0,21.0018226,105.8438685
2262,125.0,190,28.0,21.0193526,105.8518473
2263,370.0,450,14.0,21.0029657,105.841228
2264,300.0,438,10.0,21.0118634,105.8491811
2265,545.0,681,22.0,21.0085016,105.8497888
2266,125.0,175,8.0,10.7621693,106.6571164
2267,130.0,182,9.0,21.0143661,105.8504401
2268,130.0,190,9.0,21.0107986,105.8458009
2269,190.0,260,8.0,21.0204804,105.8420452
2270,158.0,233,20.0,16.070973,108.1569813
2271,210.0,320,9.0,10.7621693,106.6571164
2272,230.0,290,9.0,16.052534,108.2343461
2273,190.0,259,8.0,21.0158778,105.8541981
2274,52.0,90,3.0,21.0152242,105.8482231
2275,3.5,75,3.0,21.0029942,105.8508661
2276,6.3,43,3.0,21.0029942,105.8508661
2277,220.0,180,11.0,21.0143661,105.8504401
2278,70.0,75,6.0,21.0110874,105.8596068
2279,225.0,260,4.0,21.0110874,105.8596068
2280,40.0,105,5.0,20.9956281,105.8428307
2281,170.0,155,4.0,21.0143661,105.8504401
2282,270.0,280,4.0,21.0151809,105.8483786
2283,78.0,90,10.0,20.9982275,105.8458768
2284,99.0,80,5.0,21.0129944,105.8510299
2285,66.0,140,9.0,21.0066239,105.8071455
2286,60.0,120,7.0,21.0029942,105.8508661
2287,80.0,100,4.0,21.0193526,105.8518473
2288,110.0,140,3.0,21.0193526,105.8518473
2289,46.0,70,4.0,21.0143661,105.8504401
2290,30.0,73,3.0,20.9995427,105.8567048
2291,155.0,175,4.0,21.017044,105.8542896
2292,75.0,60,7.0,21.0143661,105.8504401
2293,43.5,60,6.0,21.0110874,105.8596068
2294,89.0,180,4.0,20.9997954,105.8616291
2295,195.0,230,15.0,21.0143661,105.8504401
2296,190.0,300,4.0,21.0110874,105.8596068
2297,65.0,125,2.0,21.0018226,105.8438685
2298,21.5,60,3.0,20.9997954,105.8616291
2299,42.5,85,7.0,21.0130865,105.8491392
2300,36.0,100,1.0,21.0352556,105.8543119
2301,53.0,100,5.0,21.0357738,105.8483192
2302,21.0,34,2.0,21.0343345,105.8546868
2303,19.0,38,4.0,21.0305449,105.8562959
2304,11.2,45,2.0,21.0239544,105.8568965
2305,8.7,37,2.0,21.0287415,105.8463196
2306,53.0,100,4.0,21.0317467,105.8498075
2307,220.0,172,40.0,21.0295773,105.8458257
2308,54.5,110,4.0,21.03504,105.8449751
2309,128.0,85,20.0,21.035453,105.8529456
2310,6.2,16,1.0,21.0354958,105.8470494
2311,81.0,152,3.0,21.0338754,105.8527193
2312,15.0,31,2.0,21.0381095,105.8465933
2313,71.0,76,14.0,21.035453,105.8529456
2314,320.0,132,35.0,21.0305995,105.8496576
2315,72.0,60,5.0,21.032343,105.8550226
2316,290.0,340,30.0,21.0130865,105.8491392
2317,31.0,104,4.0,21.0377745,105.8515315
2318,47.0,44,4.0,21.0366143,105.8466101
2319,250.0,250,22.0,9.7831999,105.4663515
2320,32.0,30,4.0,21.0303271,105.8457366
2321,285.0,257,1.0,21.0130865,105.8491392
2322,133.0,95,9.0,21.0303271,105.8457366
2323,49.0,50,4.0,9.7831999,105.4663515
2324,42.0,62,4.0,21.0338952,105.8489409
2325,160.0,200,25.0,21.0366143,105.8466101
2326,32.0,38,5.0,21.0293108,105.8400223
2327,118.0,124,8.0,21.0370992,105.8507797
2328,90.0,108,4.0,21.0303271,105.8457366
2329,17.0,40,2.0,21.0401758,105.8481641
2330,21.0,42,2.0,21.0357065,105.8491924
2331,75.0,79,14.0,20.9840816,105.7949941
2332,50.0,172,4.0,21.0239544,105.8568965
2333,41.0,56,5.0,21.0239544,105.8568965
2334,188.0,130,15.0,21.0244842,105.8521273
2335,61.0,78,6.0,21.0381532,105.8476432
2336,140.0,183,16.0,21.0305995,105.8496576
2337,105.0,148,16.0,21.0244842,105.8521273
2338,165.0,119,20.0,21.0381095,105.8465933
2339,139.0,102,4.0,21.0381095,105.8465933
2340,123.0,120,7.0,21.0381095,105.8465933
2341,42.0,40,4.0,21.0293948,105.8436985
2342,69.0,72,18.0,21.0287186,105.8485614
2343,14.0,52,2.0,21.0248656,105.853079
2344,25.0,82,6.0,21.0337725,105.8475999
2345,148.0,141,8.0,21.0392905,105.847154
2346,47.0,55,4.0,21.0326073,105.8470301
2347,16.5,264,9.0,21.0391331,105.8481559
2348,135.0,144,10.0,21.0332114,105.8510729
2349,58.0,88,6.0,21.0370992,105.8507797
2350,45.0,180,5.0,21.1147995,105.9557152
2351,17.5,60,2.0,21.0239544,105.8568965
2352,58.0,71,4.0,21.0401758,105.8481641
2353,165.0,178,3.0,21.0248656,105.853079
2354,82.0,130,12.0,20.4446037,106.1678427
2355,490.0,600,150.0,9.7831999,105.4663515
2356,279.0,400,62.0,21.0248656,105.853079
2357,225.0,468,10.0,21.03504,105.8449751
2358,225.0,468,10.0,21.025729,105.852452
2359,199.0,215,56.0,21.0346532,105.8496653
2360,160.0,142,46.0,21.0338754,105.8527193
